,,,,ghi,
abc,,,,,
,,def,,,
Disease,County,Year,Sex,Cases,Population
Chlamydia,Del Norte,2010,Female,34,12619
Chlamydia,Del Norte,2010,Male,12,15772
Chlamydia,Del Norte,2010,Total,46,28391
Chlamydia,Del Norte,2011,Female,,12604
Chlamydia,Del Norte,2011,Male,,15619
Chlamydia,Del Norte,2011,Total,60,28223
Chlamydia,Del Norte,2012,Female,,12499
Chlamydia,Del Norte,2012,Male,,15516
Chlamydia,Del Norte,2012,Total,35,28015
Chlamydia,Del Norte,2013,Female,,12448
Chlamydia,Del Norte,2013,Male,,15151
Chlamydia,Del Norte,2013,Total,18,27599
Chlamydia,Del Norte,2014,Female,34,12314
Chlamydia,Del Norte,2014,Male,26,14936
Chlamydia,Del Norte,2014,Total,60,27250
Chlamydia,Del Norte,2015,Female,66,12291
Chlamydia,Del Norte,2015,Male,27,14834
Chlamydia,Del Norte,2015,Total,93,27125
Chlamydia,Del Norte,2016,Female,42,12473
Chlamydia,Del Norte,2016,Male,19,14519
Chlamydia,Del Norte,2016,Total,63,26992
Chlamydia,Del Norte,2017,Female,72,12391
Chlamydia,Del Norte,2017,Male,28,14420
Chlamydia,Del Norte,2017,Total,100,26811
Chlamydia,Del Norte,2018,Female,58,12608
Chlamydia,Del Norte,2018,Male,31,14667
Chlamydia,Del Norte,2018,Total,89,27275
Chlamydia,El Dorado,2001,Female,133,80988
Chlamydia,El Dorado,2001,Male,20,80892
Chlamydia,El Dorado,2001,Total,161,161880
Chlamydia,El Dorado,2002,Female,122,82411
Chlamydia,El Dorado,2002,Male,37,82314
Chlamydia,El Dorado,2002,Total,172,164725
Chlamydia,El Dorado,2003,Female,152,83875
Chlamydia,El Dorado,2003,Male,53,83795
Chlamydia,El Dorado,2003,Total,220,167670
Chlamydia,El Dorado,2004,Female,165,85200
Chlamydia,El Dorado,2004,Male,54,85104
Chlamydia,El Dorado,2004,Total,238,170304
Chlamydia,El Dorado,2005,Female,147,86647
Chlamydia,El Dorado,2005,Male,55,86534
Chlamydia,El Dorado,2005,Total,206,173181
Chlamydia,El Dorado,2006,Female,181,87654
Chlamydia,El Dorado,2006,Male,71,87604
Chlamydia,El Dorado,2006,Total,254,175258
Chlamydia,El Dorado,2007,Female,164,88622
Chlamydia,El Dorado,2007,Male,74,88573
Chlamydia,El Dorado,2007,Total,238,177195
Chlamydia,El Dorado,2008,Female,167,89339
Chlamydia,El Dorado,2008,Male,63,89260
Chlamydia,El Dorado,2008,Total,230,178599
Chlamydia,El Dorado,2009,Female,170,89876
Chlamydia,El Dorado,2009,Male,69,89825
Chlamydia,El Dorado,2009,Total,239,179701
Chlamydia,El Dorado,2010,Female,173,90437
Chlamydia,El Dorado,2010,Male,70,90577
Chlamydia,El Dorado,2010,Total,243,181014
Chlamydia,El Dorado,2011,Female,178,90392
Chlamydia,El Dorado,2011,Male,60,90580
Chlamydia,El Dorado,2011,Total,239,180972
Chlamydia,El Dorado,2012,Female,203,90418
Chlamydia,El Dorado,2012,Male,85,90827
Chlamydia,El Dorado,2012,Total,288,181245
Chlamydia,El Dorado,2013,Female,228,91092
Chlamydia,El Dorado,2013,Male,79,91616
Chlamydia,El Dorado,2013,Total,307,182708
Chlamydia,El Dorado,2014,Female,223,91078
Chlamydia,El Dorado,2014,Male,95,91670
Chlamydia,El Dorado,2014,Total,318,182748
Chlamydia,El Dorado,2015,Female,297,91357
Chlamydia,El Dorado,2015,Male,125,92001
Chlamydia,El Dorado,2015,Total,422,183358
Chlamydia,El Dorado,2016,Female,308,91777
Chlamydia,El Dorado,2016,Male,136,92558
Chlamydia,El Dorado,2016,Total,444,184335
Chlamydia,El Dorado,2017,Female,313,92825
Chlamydia,El Dorado,2017,Male,138,93731
Chlamydia,El Dorado,2017,Total,451,186556
Chlamydia,El Dorado,2018,Female,297,94004
Chlamydia,El Dorado,2018,Male,147,94989
Chlamydia,El Dorado,2018,Total,447,188993
Chlamydia,Fresno,2001,Female,3290,407172
Chlamydia,Fresno,2001,Male,933,407831
Chlamydia,Fresno,2001,Total,4230,815003
Chlamydia,Fresno,2002,Female,3662,414207
Chlamydia,Fresno,2002,Male,1059,414430
Chlamydia,Fresno,2002,Total,4742,828637
Chlamydia,Fresno,2003,Female,3554,423018
Chlamydia,Fresno,2003,Male,1082,422899
Chlamydia,Fresno,2003,Total,4641,845917
Chlamydia,Fresno,2004,Female,3665,430198
Chlamydia,Fresno,2004,Male,1139,430028
Chlamydia,Fresno,2004,Total,4811,860226
Chlamydia,Fresno,2005,Female,3610,436052
Chlamydia,Fresno,2005,Male,1236,435858
Chlamydia,Fresno,2005,Total,4856,871910
Chlamydia,Fresno,2006,Female,3973,443403
Chlamydia,Fresno,2006,Male,1305,442973
Chlamydia,Fresno,2006,Total,5293,886376
Chlamydia,Fresno,2007,Female,4097,450080
Chlamydia,Fresno,2007,Male,1261,449746
Chlamydia,Fresno,2007,Total,5369,899826
Chlamydia,Fresno,2008,Female,4340,456755
Chlamydia,Fresno,2008,Male,1213,456484
Chlamydia,Fresno,2008,Total,5558,913239
